ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min)
0xa020 ,CHENRES06DEL02 ,26,4.7,13.054347,80.257221,13.104347,80.307221,30-03-2022,18:29:58,18:30:11,conditions Stormy,Medium ,1,Snack ,scooter ,0,No ,Metropolitian ,20
0x6bfc ,JAPRES03DEL01 ,20,5,26.913483,75.803139,26.983483,75.873139,20-03-2022,22:40:10,22:52:59,conditions Sandstorms,Low ,1,Snack ,motorcycle ,NaN ,No ,Metropolitian ,10
0x1fa2 ,MYSRES13DEL02 ,28,4.9,12.310972,76.659264,12.390972,76.739264,23-03-2022,17:15:12,17:28:21,conditions Sunny,Medium ,2,Snack ,scooter ,1,No ,Urban ,11
0xc033 ,KNPRES17DEL03 ,20,4.9,26.483042,80.317833,26.513042,80.347833,13-02-2022,23:35:18,23:46:16,conditions Fog,Low ,0,Snack ,motorcycle ,1,No ,Metropolitian ,23
0xcdd2 ,LUDHRES09DEL01 ,26,4.9,30.885814,75.786976,30.955814,75.856976,16-02-2022,19:49:17,19:56:54,conditions Sandstorms,Jam ,2,Snack ,scooter ,0,No ,Metropolitian ,17
0xe08e ,KOLRES01DEL01 ,37,4.9,22.514688,88.393294,22.554688,88.433294,15-02-2022,16:45:17,16:59:05,conditions Stormy,Medium ,0,Snack ,motorcycle ,1,No ,Metropolitian ,29
0xc197 ,KOCRES19DEL03 ,27,4.3,9.960846,76.293936,9.990846,76.323936,17-02-2022,20:11:44,20:27:02,conditions Sandstorms,Jam ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,36
0xdf7f ,LUDHRES04DEL02 ,21,4.2,30.914057,75.83982,31.044057,75.96982,12-02-2022,18:12:12,18:25:53,conditions Fog,Medium ,2,Snack ,scooter ,1,No ,Metropolitian ,37
0xe012 ,KNPRES09DEL02 ,39,4.4,26.473698,80.352677,26.603698,80.482677,16-02-2022,23:42:40,23:52:51,conditions Fog,Low ,0,Drinks ,motorcycle ,2,No ,Metropolitian ,42
0x5f80 ,VADRES19DEL01 ,37,4.1,22.311844,73.165081,22.421844,73.275081,06-04-2022,22:00:46,22:05:00,conditions Windy,Jam ,0,Snack ,motorcycle ,1,No ,Metropolitian ,54
0x5383 ,MYSRES12DEL03 ,38,4.5,12.284747,76.625861,12.344747,76.685861,09-03-2022,21:57:59,22:01:45,conditions Windy,Jam ,2,Drinks ,electric_scooter ,0,No ,Metropolitian ,28
0x72ae ,PUNERES01DEL03 ,22,4.7,18.569156,73.774723,18.629156,73.834723,03-03-2022,17:24:08,17:39:09,conditions Fog,Medium ,2,Meal ,scooter ,1,No ,Urban ,13
0x5232 ,INDORES07DEL01 ,27,4.8,22.722634,75.886959,22.832634,75.996959,31-03-2022,17:56:45,18:02:02,conditions Sandstorms,Medium ,2,Meal ,scooter ,1,No ,Metropolitian ,24
0x43a6 ,PUNERES01DEL02 ,24,4.9,18.569156,73.774723,18.589156,73.794723,05-04-2022,11:22:52,11:30:19,conditions Sunny,High ,2,Snack ,electric_scooter ,1,No ,Metropolitian ,17
0x4781 ,MYSRES15DEL01 ,37,4.9,12.352058,76.60665,12.392058,76.64665,03-03-2022,14:36:08,14:48:29,conditions Sunny,High ,2,Snack ,motorcycle ,0,No ,Metropolitian ,23
0x11c8 ,HYDRES20DEL03 ,38,4.5,17.483216,78.552111,17.513216,78.582111,28-03-2022,18:55:02,19:09:46,conditions Sunny,Medium ,1,Meal ,scooter ,1,No ,Metropolitian ,22
0xd0fe ,KNPRES16DEL01 ,34,4.7,26.482581,80.315628,26.492581,80.325628,13-02-2022,8:20:30,8:32:48,conditions Sandstorms,Low ,2,Buffet ,motorcycle ,0,No ,Urban ,22
0x6d43 ,HYDRES13DEL01 ,21,4.8,17.431477,78.40035,17.541477,78.51035,06-04-2022,18:28:49,18:34:58,conditions Stormy,Medium ,1,Meal ,scooter ,0,No ,Metropolitian ,17
0x97d3 ,INDORES06DEL03 ,26,4.6,22.728163,75.884212,22.788163,75.944212,05-04-2022,21:03:16,21:12:28,conditions Stormy,Jam ,0,Meal ,motorcycle ,1,No ,Metropolitian ,23
0xdd9d ,BHPRES20DEL03 ,27,4.8,23.235123,77.398886,23.325123,77.488886,12-02-2022,21:26:12,21:35:53,conditions Cloudy,Jam ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,48
0xc34c ,KOLRES03DEL01 ,28,4.4,22.526461,88.364453,22.566461,88.404453,13-02-2022,13:36:52,13:46:52,conditions Windy,High ,0,Drinks ,motorcycle ,1,No ,Urban ,32
0x7ca1 ,MYSRES17DEL01 ,30,4.9,12.326356,76.619103,12.366356,76.659103,17-03-2022,16:22:10,16:35:35,conditions Fog,Medium ,1,Buffet ,scooter ,1,No ,Metropolitian ,15
0x7928 ,RANCHIRES15DEL02 ,38,4.5,23.369746,85.33982,23.389746,85.35982,15-03-2022,10:02:12,10:16:39,conditions Sandstorms,Low ,2,Drinks ,scooter ,0,No ,Metropolitian ,26
0x2a42 ,MUMRES02DEL03 ,23,4.8,19.221315,72.862381,19.311315,72.952381,08-03-2022,22:45:30,22:59:30,conditions Cloudy,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,21
0xd191 ,ALHRES01DEL02 ,34,5,25.454648,81.834502,25.584648,81.964502,12-02-2022,23:42:02,23:50:56,conditions Sandstorms,Low ,1,Meal ,scooter ,1,No ,Metropolitian ,15
0xc421 ,ALHRES12DEL03 ,38,4.9,25.443994,81.860187,25.503994,81.920187,17-02-2022,18:22:56,18:33:15,conditions Sandstorms,Medium ,0,Meal ,motorcycle ,0,No ,Metropolitian ,37
0x3813 ,SURRES010DEL03 ,27,4.1,21.17106,72.789292,21.26106,72.879292,02-04-2022,20:59:28,21:11:18,conditions Cloudy,Jam ,2,Meal ,electric_scooter ,1,No ,Metropolitian ,39
0xad22 ,HYDRES12DEL02 ,35,4,17.429585,78.392621,17.509585,78.472621,14-03-2022,17:24:23,17:34:54,conditions Windy,Medium ,0,Drinks ,motorcycle ,NaN ,No ,Metropolitian ,31
0xabfa ,INDORES12DEL03 ,22,4.1,22.74806,75.8934,22.80806,75.9534,03-04-2022,0:03:38,0:15:52,conditions Windy,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,29
0x7066 ,HYDRES11DEL03 ,31,4.5,17.430448,78.418213,17.520448,78.508213,02-03-2022,21:45:48,21:47:22,conditions Stormy,Jam ,1,Meal ,motorcycle ,2,No ,Metropolitian ,44
0x8c84 ,BANGRES01DEL02 ,37,4.7,12.933284,77.615428,13.013284,77.695428,25-03-2022,22:23:08,22:29:03,conditions Sunny,Low ,0,Snack ,motorcycle ,0,No ,Metropolitian ,24
0x292e ,HYDRES18DEL02 ,31,5,17.450851,78.379347,17.580851,78.509347,12-03-2022,23:49:50,0:04:53,conditions Stormy,Low ,1,Snack ,motorcycle ,1,No ,Metropolitian ,16
0xc66f ,AURGRES03DEL01 ,39,4.7,19.874733,75.353942,19.944733,75.423942,12-02-2022,23:16:35,23:22:50,conditions Stormy,Low ,1,Buffet ,scooter ,1,No ,Metropolitian ,29
0x37fd ,JAPRES06DEL01 ,21,4.5,26.911927,75.797282,26.921927,75.807282,24-03-2022,11:13:35,11:22:31,conditions Sunny,High ,1,Meal ,motorcycle ,0,No ,NaN ,12
0x27dd ,MYSRES08DEL01 ,36,4.9,12.297954,76.665169,12.407954,76.775169,02-03-2022,21:11:40,21:19:08,conditions Sandstorms,Jam ,1,Drinks ,scooter ,0,No ,Metropolitian ,25
0x1000 ,HYDRES03DEL02 ,30,5,17.422819,78.449578,17.502819,78.529578,06-03-2022,22:59:07,23:10:19,conditions Sunny,Low ,1,Snack ,scooter ,1,No ,Urban ,24
0x84a9 ,INDORES02DEL01 ,26,4.6,22.651847,75.881991,22.721847,75.951991,06-03-2022,21:23:04,21:26:40,conditions Fog,Jam ,2,Meal ,motorcycle ,1,No ,Metropolitian ,38
0x21d6 ,JAPRES07DEL01 ,36,3.7,26.766536,75.837333,26.876536,75.947333,04-04-2022,23:23:07,23:26:37,conditions Fog,Low ,2,Meal ,scooter ,1,No ,Metropolitian ,33
0x978a ,MYSRES04DEL02 ,38,4.8,12.3085,76.665808,12.4385,76.795808,20-03-2022,21:41:26,21:59:24,conditions Cloudy,Jam ,0,Drinks ,motorcycle ,1,Yes ,Metropolitian ,40
0x1fca ,COIMBRES19DEL01 ,23,4.6,11.022298,76.998349,11.062298,77.038349,21-03-2022,15:24:28,15:26:30,conditions Fog,Medium ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,28
0x28a6 ,HYDRES05DEL02 ,22,4.9,17.433809,78.386744,17.453809,78.406744,21-03-2022,8:14:58,8:24:58,conditions Windy,Low ,1,Meal ,motorcycle ,1,No ,Metropolitian ,19
0xa1a ,RANCHIRES11DEL03 ,22,4.9,23.359194,85.325447,23.449194,85.415447,20-03-2022,22:11:41,22:23:34,conditions Cloudy,Low ,0,Drinks ,motorcycle ,0,No ,Urban ,22
0xd4e4 ,DEHRES16DEL03 ,31,4.8,30.342509,78.061187,30.432509,78.151187,12-02-2022,22:25:49,22:37:42,conditions Stormy,Low ,1,Buffet ,motorcycle ,0,No ,Metropolitian ,26
0x1267 ,CHENRES07DEL02 ,23,4.6,13.081878,80.248519,13.101878,80.268519,03-03-2022,9:11:20,9:17:35,conditions Cloudy,Low ,2,Meal ,scooter ,1,No ,Metropolitian ,17
0x2cc6 ,SURRES15DEL01 ,20,4.8,21.160522,72.771477,21.200522,72.811477,21-03-2022,12:44:32,12:52:49,conditions Windy,High ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,23
0x5128 ,BANGRES02DEL01 ,36,4.6,12.970221,77.645396,12.980221,77.655396,19-03-2022,11:20:24,11:27:11,conditions Sandstorms,High ,1,Drinks ,motorcycle ,0,No ,Metropolitian ,30
0x47c4 ,CHENRES13DEL02 ,29,4.7,13.027018,80.254791,13.047018,80.274791,05-04-2022,11:41:57,11:50:47,conditions Fog,High ,0,Meal ,motorcycle ,1,No ,Urban ,29
0x3dce ,JAPRES17DEL03 ,35,4.9,26.892312,75.806896,26.952313,75.866896,07-03-2022,22:15:00,22:25:13,conditions Sandstorms,Low ,2,Meal ,motorcycle ,1,No ,Metropolitian ,26
0xa7fa ,PUNERES08DEL01 ,27,5,18.53408,73.89852,18.64408,74.00852,10-03-2022,17:22:02,17:26:50,conditions Stormy,Medium ,2,Snack ,scooter ,0,No ,Metropolitian ,25
0x78bb ,HYDRES20DEL01 ,22,4.2,17.483216,78.552111,17.553216,78.622111,10-03-2022,21:27:00,21:30:37,conditions Stormy,Jam ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,33
0x814c ,MYSRES13DEL03 ,34,4.9,12.310972,76.659264,12.400972,76.749264,23-03-2022,19:20:01,19:28:42,conditions Stormy,Jam ,1,Drinks ,motorcycle ,0,No ,Metropolitian ,28
0x1515 ,MUMRES14DEL01 ,21,4.6,19.1813,72.836191,19.2213,72.876191,03-04-2022,16:14:35,16:16:49,conditions Stormy,Medium ,0,Snack ,motorcycle ,1,No ,Metropolitian ,27
0x7316 ,INDORES06DEL01 ,21,4.9,22.728163,75.884212,22.738163,75.894212,09-03-2022,8:39:32,8:53:13,conditions Fog,Low ,1,Drinks ,scooter ,1,No ,Urban ,14
0x4c5e ,JAPRES03DEL01 ,36,4.8,26.913483,75.803139,26.953483,75.843139,09-03-2022,14:11:19,14:18:25,conditions Windy,High ,1,Buffet ,scooter ,1,No ,Metropolitian ,33
0x4c2c ,PUNERES19DEL03 ,37,4.6,18.563934,73.915367,18.593934,73.945367,26-03-2022,21:04:55,21:05:14,conditions Sunny,Jam ,1,Meal ,scooter ,1,No ,Metropolitian ,16
0x17da ,SURRES06DEL01 ,23,4.7,21.185047,72.80859,21.195047,72.81859,01-04-2022,9:28:18,9:42:52,conditions Stormy,Low ,2,Meal ,motorcycle ,NaN ,No ,Urban ,13
0x5bfa ,CHENRES03DEL02 ,24,4.9,13.091809,80.219104,13.111809,80.239104,01-03-2022,10:59:49,11:01:19,conditions Windy,Low ,1,Meal ,scooter ,0,No ,Urban ,10
0x2145 ,CHENRES09DEL02 ,30,4.9,13.044694,80.26147,13.094694,80.31147,24-03-2022,23:54:25,0:00:06,conditions Sunny,Low ,1,Snack ,motorcycle ,0,No ,Urban ,12
0x1b28 ,CHENRES06DEL02 ,22,4.9,13.054347,80.257221,13.184347,80.387221,12-03-2022,18:58:24,19:01:20,conditions Windy,Medium ,1,Meal ,scooter ,NaN ,No ,Metropolitian ,21
0x50bc ,INDORES010DEL02 ,39,4.8,22.75004,75.902847,22.80004,75.952847,24-03-2022,20:45:52,20:52:02,conditions Fog,Jam ,0,Snack ,motorcycle ,0,No ,NaN ,29
0xd9ba ,GOARES13DEL03 ,32,4.8,15.506205,73.766668,15.566205,73.826668,13-02-2022,20:04:45,20:05:25,conditions Sunny,Jam ,1,Drinks ,motorcycle ,0,No ,Metropolitian ,20
0x1314 ,RANCHIRES13DEL03 ,23,4.9,23.374989,85.335486,23.434989,85.395486,24-03-2022,23:50:23,23:56:13,conditions Cloudy,Low ,1,Snack ,scooter ,1,No ,Metropolitian ,14
0x4e6e ,MYSRES13DEL03 ,39,4.1,12.310972,76.659264,12.340972,76.689264,09-03-2022,19:59:23,20:14:01,conditions Sandstorms,Jam ,1,Buffet ,motorcycle ,0,No ,Metropolitian ,34
0x91dc ,MYSRES03DEL01 ,21,4.9,12.299524,76.64262,12.409524,76.75262,10-03-2022,23:36:50,23:52:19,conditions Fog,Low ,0,Snack ,motorcycle ,1,No ,Metropolitian ,21
0x1232 ,PUNERES05DEL03 ,25,4.5,18.543626,73.905101,18.573626,73.935101,15-03-2022,23:27:11,23:44:08,conditions Stormy,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,15
0x4710 ,INDORES12DEL02 ,28,4.7,22.74806,75.8934,22.82806,75.9734,23-03-2022,23:21:04,23:30:43,conditions Cloudy,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,24
0x2a3d ,INDORES03DEL01 ,35,4.2,22.751857,75.866699,22.861857,75.976699,31-03-2022,23:33:22,23:39:34,conditions Fog,Low ,0,Buffet ,motorcycle ,1,No ,Urban ,43
0x821a ,INDORES19DEL01 ,30,4.1,22.745536,75.893106,22.815536,75.963106,16-03-2022,22:13:58,22:16:21,conditions Cloudy,Low ,1,Meal ,scooter ,2,No ,Urban ,37
0xd365 ,AURGRES18DEL03 ,28,4.9,19.888716,75.321461,19.948716,75.381461,15-02-2022,21:36:22,21:46:30,conditions Stormy,Jam ,0,Meal ,motorcycle ,1,No ,Metropolitian ,16
0x9cef ,VADRES05DEL03 ,21,4,22.310526,73.170937,22.340526,73.200937,28-03-2022,20:19:20,20:27:21,conditions Fog,Jam ,1,Meal ,motorcycle ,1,No ,Metropolitian ,33
0xb522 ,RANCHIRES01DEL02 ,36,4.8,23.416792,85.316842,23.436792,85.336842,13-03-2022,9:18:11,9:28:52,conditions Sunny,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,27
0xcec7 ,BHPRES05DEL03 ,20,4.5,23.214459,77.434976,23.244459,77.464976,13-02-2022,18:45:06,18:47:01,conditions Sunny,Medium ,0,Buffet ,motorcycle ,0,No ,NaN ,20
0xd73b ,KNPRES02DEL01 ,35,4.7,26.471617,80.313564,26.511617,80.353564,15-02-2022,16:28:51,16:31:56,conditions Windy,Medium ,0,Snack ,motorcycle ,1,No ,Urban ,32
0x5665 ,HYDRES17DEL02 ,33,4.2,17.451976,78.385883,17.581976,78.515883,27-03-2022,19:24:14,19:27:00,conditions Windy,Jam ,0,Buffet ,motorcycle ,1,Yes ,Metropolitian ,48
0xc6f1 ,DEHRES09DEL02 ,34,4.7,30.332735,78.054222,30.412735,78.134222,16-02-2022,21:36:27,21:48:59,conditions Cloudy,Jam ,2,Meal ,scooter ,0,No ,Metropolitian ,48
0xdf5f ,GOARES06DEL02 ,23,4.2,15.56155,73.749092,15.69155,73.879092,18-02-2022,17:10:54,17:16:24,conditions Sandstorms,Medium ,0,Snack ,motorcycle ,1,No ,Metropolitian ,35
0xda7 ,RANCHIRES010DEL02 ,20,4.6,23.354422,85.3329,23.404422,85.3829,03-03-2022,19:30:41,19:46:58,conditions Stormy,Jam ,0,Meal ,motorcycle ,1,No ,Metropolitian ,29
0x8c43 ,MUMRES01DEL03 ,26,4.7,19.12663,72.829976,19.18663,72.889976,09-03-2022,20:14:21,20:20:37,conditions Windy,Jam ,2,Snack ,electric_scooter ,1,No ,Metropolitian ,19
0x5907 ,INDORES20DEL03 ,30,4.3,22.732225,75.874765,22.762225,75.904765,13-03-2022,21:40:25,21:46:18,conditions Sandstorms,Jam ,0,Drinks ,motorcycle ,1,No ,NaN ,47
0x2809 ,COIMBRES11DEL03 ,36,4.5,11.001753,76.986241,11.061753,77.046241,30-03-2022,18:43:45,18:51:36,conditions Windy,Medium ,0,Snack ,motorcycle ,1,No ,Urban ,25
0x4de0 ,MUMRES17DEL01 ,33,4.8,19.121999,72.908493,19.191999,72.978493,14-03-2022,20:47:42,21:02:17,conditions Fog,Jam ,2,Buffet ,electric_scooter ,2,No ,Urban ,39
0xdb83 ,KOCRES07DEL01 ,27,4.6,9.985697,76.281128,10.025697,76.321128,17-02-2022,17:04:13,17:06:36,conditions Cloudy,Medium ,2,Drinks ,scooter ,0,No ,Urban ,19
0x8d61 ,INDORES05DEL03 ,24,4.9,22.727021,75.884167,22.817021,75.974167,20-03-2022,19:01:48,19:10:28,conditions Fog,Medium ,2,Snack ,motorcycle ,0,No ,Metropolitian ,35
0x53fa ,MUMRES20DEL03 ,35,5,19.103249,72.846749,19.163249,72.906749,03-04-2022,17:21:20,17:31:51,conditions Windy,Medium ,1,Meal ,motorcycle ,1,No ,Metropolitian ,34
0x398a ,BANGRES03DEL01 ,25,4.7,12.979166,77.640709,13.089166,77.750709,14-03-2022,19:29:22,19:33:22,conditions Sandstorms,Jam ,2,Meal ,electric_scooter ,0,No ,Urban ,15
0xaa08 ,VADRES14DEL02 ,30,3.5,22.311603,73.165012,22.441603,73.295012,23-03-2022,20:52:35,20:59:52,conditions Windy,Jam ,1,Buffet ,scooter ,1,No ,Metropolitian ,33
0x5149 ,PUNERES17DEL01 ,27,4.6,18.530963,73.828972,18.540963,73.838972,28-03-2022,8:39:05,8:50:23,conditions Stormy,Low ,2,Meal ,electric_scooter ,1,No ,Metropolitian ,17
0x7fca ,CHENRES01DEL03 ,23,4.9,13.005801,80.250744,13.035801,80.280744,09-03-2022,21:47:24,21:54:10,conditions Cloudy,Jam ,0,Meal ,motorcycle ,1,No ,Metropolitian ,25
0x8941 ,COIMBRES15DEL03 ,28,4.9,11.006686,76.951736,11.036686,76.981736,17-03-2022,21:37:56,21:43:32,conditions Stormy,Jam ,2,Buffet ,scooter ,1,No ,Metropolitian ,23
0xf97 ,RANCHIRES08DEL02 ,35,4.8,23.353783,85.326967,23.483783,85.456967,25-03-2022,21:54:17,22:03:06,conditions Sandstorms,Jam ,1,Meal ,motorcycle ,1,No ,Metropolitian ,25
0xa534 ,SURRES05DEL03 ,27,4.6,21.175104,72.804342,21.205104,72.834342,24-03-2022,20:54:42,20:57:14,conditions Stormy,Jam ,2,Snack ,electric_scooter ,0,No ,Metropolitian ,15
0x9fe3 ,INDORES04DEL01 ,24,4.9,22.753659,75.903365,22.863659,76.013365,25-03-2022,22:28:07,22:33:08,conditions Sunny,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,25
0x9535 ,HYDRES05DEL01 ,38,4.9,17.433809,78.386744,17.473809,78.426744,28-03-2022,13:40:22,13:43:04,conditions Sandstorms,High ,1,Meal ,scooter ,1,No ,Metropolitian ,28
0xa37a ,VADRES14DEL01 ,35,4.3,22.311603,73.165012,22.351603,73.205012,09-03-2022,13:01:08,13:11:07,conditions Fog,High ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,33
0xbd08 ,PUNERES15DEL02 ,39,4.5,18.636215,73.751081,18.686215,73.801081,03-03-2022,19:05:46,19:10:05,conditions Fog,Medium ,1,Drinks ,motorcycle ,0,No ,Metropolitian ,16
0x3c69 ,COIMBRES20DEL02 ,36,4.7,10.994136,76.963303,11.044136,77.013303,19-03-2022,22:53:51,22:58:04,conditions Fog,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,25
0x7f93 ,VADRES11DEL02 ,25,4.5,22.308096,73.167753,22.438096,73.297753,10-03-2022,17:55:45,18:10:51,conditions Cloudy,Medium ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,29
0x4a21 ,JAPRES08DEL03 ,25,4.8,26.910262,75.783013,26.970262,75.843013,26-03-2022,21:16:50,21:32:17,conditions Sandstorms,Jam ,2,Meal ,electric_scooter ,1,No ,Urban ,14
0x5945 ,CHENRES19DEL01 ,38,4.6,12.986047,80.218114,13.026047,80.258114,28-03-2022,15:43:21,15:57:10,conditions Cloudy,Medium ,0,Meal ,motorcycle ,1,No ,Metropolitian ,25
0xae07 ,HYDRES02DEL01 ,38,4.7,17.41233,78.449654,17.42233,78.459654,03-04-2022,11:39:06,11:49:47,conditions Windy,High ,2,Buffet ,motorcycle ,1,No ,Metropolitian ,26
0xb804 ,BANGRES11DEL01 ,22,5,12.934365,77.616155,12.974365,77.656155,15-03-2022,14:23:26,14:26:33,conditions Windy,High ,2,Meal ,electric_scooter ,0,No ,Urban ,10
0x4397 ,SURRES18DEL01 ,20,5,21.149834,72.778666,21.259834,72.888666,14-03-2022,17:31:55,17:44:38,conditions Stormy,Medium ,2,Meal ,electric_scooter ,1,No ,Urban ,23
0xc692 ,AGRRES07DEL02 ,24,4.6,27.160934,78.044095,27.290934,78.174095,12-02-2022,21:57:24,22:01:40,conditions Cloudy,Jam ,0,Drinks ,motorcycle ,0,Yes ,Metropolitian ,42
0xcf4d ,KNPRES12DEL03 ,24,4.7,26.492106,80.327797,26.552106,80.387797,15-02-2022,22:43:47,22:55:23,conditions Sandstorms,Low ,1,Buffet ,motorcycle ,0,No ,Metropolitian ,17
0x7cd4 ,MYSRES19DEL01 ,29,4.9,12.334022,76.618203,12.344022,76.628203,09-03-2022,11:52:05,12:09:23,conditions Windy,High ,2,Buffet ,scooter ,1,No ,Metropolitian ,18
0x8262 ,MYSRES17DEL01 ,22,4.9,12.326356,76.619103,12.336356,76.629103,26-03-2022,10:33:47,10:41:14,conditions Sandstorms,Low ,1,Snack ,scooter ,NaN ,No ,Metropolitian ,19
0xd585 ,KNPRES16DEL03 ,20,4.8,26.482581,80.315628,26.622581,80.455628,14-02-2022,19:12:28,19:16:15,conditions Windy,Jam ,2,Drinks ,electric_scooter ,1,No ,Metropolitian ,21
0xb83 ,PUNERES09DEL03 ,38,4.9,18.536562,73.896485,18.566562,73.926485,03-03-2022,21:55:40,22:06:20,conditions Sandstorms,Jam ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,33
0x793a ,MUMRES19DEL03 ,25,4.9,19.131141,72.813074,19.221141,72.903074,08-03-2022,17:56:49,18:12:02,conditions Windy,Medium ,0,Snack ,motorcycle ,1,No ,Urban ,38
0x4225 ,COIMBRES03DEL03 ,28,4.6,11.025083,77.015393,11.115083,77.105393,27-03-2022,18:34:14,18:46:04,conditions Stormy,Medium ,2,Meal ,scooter ,1,No ,Metropolitian ,25
0xd151 ,GOARES02DEL02 ,33,4.3,15.585658,73.743606,15.605658,73.763606,11-02-2022,8:44:04,8:57:54,conditions Sandstorms,Low ,0,Meal ,motorcycle ,1,No ,Urban ,22
0x7fd2 ,BANGRES07DEL01 ,33,4.6,12.978453,77.643685,12.988453,77.653685,11-03-2022,8:55:39,9:08:05,conditions Cloudy,Low ,1,Snack ,motorcycle ,0,No ,Urban ,15
0x2b0a ,HYDRES09DEL02 ,33,4.9,17.431668,78.408321,17.511668,78.488321,25-03-2022,23:04:46,23:19:42,conditions Sandstorms,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,27
0x88c3 ,BANGRES04DEL03 ,26,5,12.98041,77.640489,13.01041,77.670489,21-03-2022,19:02:10,19:13:13,conditions Fog,Medium ,0,Snack ,motorcycle ,0,No ,Urban ,21
0x60ea ,HYDRES16DEL01 ,31,5,17.440827,78.393391,17.510827,78.463391,14-03-2022,18:57:31,19:13:07,conditions Windy,Medium ,2,Snack ,scooter ,1,No ,Urban ,26
0x844b ,MYSRES01DEL01 ,23,4.9,12.311072,76.654878,12.351072,76.694878,11-03-2022,14:24:42,14:29:45,conditions Sandstorms,High ,2,Drinks ,electric_scooter ,0,No ,Metropolitian ,12
0xb3ae ,MYSRES13DEL02 ,30,4.1,12.310972,76.659264,12.330972,76.679264,26-03-2022,8:42:51,8:54:36,conditions Sandstorms,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,30
0xaa28 ,SURRES06DEL03 ,22,4.9,21.185047,72.80859,21.275047,72.89859,20-03-2022,20:19:54,20:22:12,conditions Sandstorms,Jam ,1,Buffet ,scooter ,1,No ,Metropolitian ,19
0xcdd ,SURRES08DEL01 ,NaN ,NaN ,21.173343,72.792731,21.283343,72.902731,29-03-2022,,0:12:11,conditions Cloudy,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,39
0x3a27 ,CHENRES09DEL03 ,30,4.6,13.044694,80.26147,13.074694,80.29147,09-03-2022,21:23:15,21:39:11,conditions Sandstorms,Jam ,1,Drinks ,scooter ,1,No ,Metropolitian ,25
0x9c2e ,HYDRES010DEL02 ,26,5,17.428294,78.404423,17.558294,78.534423,10-03-2022,22:12:46,22:25:32,conditions Sandstorms,Low ,1,Buffet ,scooter ,0,No ,Metropolitian ,19
0x6246 ,MYSRES16DEL01 ,26,4.9,12.316967,76.603067,12.386967,76.673067,02-04-2022,20:27:40,20:43:17,conditions Cloudy,Jam ,2,Drinks ,motorcycle ,1,No ,Metropolitian ,37
0xd395 ,LUDHRES11DEL01 ,34,4.7,30.893081,75.821495,31.003081,75.931495,14-02-2022,21:32:23,21:45:09,conditions Sandstorms,Jam ,0,Meal ,motorcycle ,0,No ,Metropolitian ,52
0xa2b3 ,JAPRES15DEL02 ,31,4.4,26.891191,75.802083,26.911191,75.822083,03-03-2022,10:55:21,10:58:12,conditions Stormy,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,24
0x48ee ,JAPRES19DEL01 ,38,4.7,26.913726,75.75282,26.953726,75.792821,01-04-2022,12:47:54,13:04:07,conditions Sunny,High ,1,Meal ,motorcycle ,1,No ,Metropolitian ,17
0xd9b1 ,DEHRES17DEL01 ,26,4.6,30.327968,78.046106,30.397968,78.116106,18-02-2022,21:25:56,21:44:39,conditions Sandstorms,Jam ,2,Snack ,motorcycle ,0,No ,Metropolitian ,19
0x47ea ,PUNERES03DEL02 ,32,4.8,18.554382,73.798206,18.684382,73.928206,27-03-2022,23:48:10,0:00:29,conditions Sandstorms,Low ,1,Meal ,scooter ,1,No ,Urban ,27
0x7ebc ,SURRES17DEL01 ,22,4.8,21.149569,72.772697,21.159569,72.782697,30-03-2022,11:58:22,12:10:51,conditions Cloudy,High ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,21
0x3b8f ,JAPRES02DEL03 ,22,4.7,26.914142,75.805704,26.944142,75.835704,13-03-2022,18:50:36,19:00:10,conditions Sandstorms,Medium ,0,Snack ,motorcycle ,1,No ,Metropolitian ,26
0x3624 ,PUNERES20DEL01 ,27,2.7,18.592718,73.773572,18.702718,73.883572,10-03-2022,22:45:48,22:51:53,conditions Sunny,Low ,1,Meal ,motorcycle ,0,No ,Urban ,38
